EX_glc__D_e,EX_o2_e,flux_maximum
20.0,5.263157894736842,
20.0,6.315789473684211,
20.0,7.368421052631579,
20.0,8.421052631578947,
20.0,9.473684210526315,
20.0,10.526315789473683,
20.0,11.578947368421051,
20.0,12.631578947368421,
20.0,13.68421052631579,0.0006075578347511293
20.0,14.736842105263158,0.0020365349158614383
20.0,15.789473684210526,0.0034654778491404496
20.0,16.842105263157894,0.004894431484560183
20.0,17.894736842105264,0.006323352264915884
20.0,18.94736842105263,0.00739910536048219
20.0,20.0,0.0073991053604812096
