knockouts,n_knockouts,max_growth,min_PHB_at_max_growth
CYSabc,1,0.42940554294403255,0.0
CYST_II,1,0.42940554294403255,0.0
DALAALAD,1,0.4294055429440392,0.0
DAGK_BS,1,0.4294055429440392,0.0
DAGK160,1,0.4294055429440392,0.0
DAGK,1,0.4294055429440392,0.0
DADNK_1,1,0.4294055429440392,0.0
DADNK,1,0.4294055429440392,0.0
DADK,1,0.4294055429440392,0.0
DACL,1,0.4294055429440392,0.0
DABAAT2,1,0.4294055429440392,0.0
DAAOP,1,0.4294055429440392,0.0
D5KGPA,1,0.4294055429440392,0.0
D5KGK,1,0.4294055429440392,0.0
Cut1,1,0.4294055429440392,0.0
Cotpp,1,0.4294055429440392,0.0
Cobalt2abcppI,1,0.4294055429440396,0.0
CYTOM,1,0.4294055429440393,0.0
DCAtex,1,0.42940554294404215,0.0
DB4PS,1,0.42940554294404215,0.0
DATPHs,1,0.42940554294404215,0.0
DASYN181,1,0.42940554294404215,0.0
DASYN180,1,0.42940554294404215,0.0
DASYN161,1,0.42940554294404215,0.0
DASYN160,1,0.4294055429440399,0.0
DAPDC,1,0.4294055429440404,0.0
DAPDA,1,0.35904245617712865,0.0
DAPAT,1,0.4294055429440392,0.0
DALAt2r,1,0.4294055429440392,0.0
DALAt2pp,1,0.4294055429440392,0.0
DALAOX,1,0.4294055429440392,0.0
DALALEUD,1,0.4294055429440392,0.0
DALAGLYD,1,0.4294055429440392,0.0
DALADALAD,1,0.4294055429440392,0.0
DHAD3,1,0.42940554294404215,0.0
DHAD2,1,0.429405542944036,0.0
DHAD1,1,0.4284721655272619,0.0
DHACOAH,1,0.42940554294404215,0.0
DH23t,1,0.42940554294404215,0.0
DGUNC,1,0.42940554294404215,0.0
DGNSK_1,1,0.42940554294404215,0.0
DGNSK,1,0.42940554294404215,0.0
DGK1,1,0.42940554294404215,0.0
