reaction_id,reaction_name,growth,growth_fraction_of_wt,classification,growth_coupled_PHB_after_knockout
GLYALDt,Glyceraldehyde facilitated diffusion,0.42940554294404015,0.9999999999999968,non-essential,4.678907691914989
PDHcr,Pyruvate dehydrogenase (dihydrolipoamide dehydrogenase) reversible,0.4294055429440394,0.999999999999995,non-essential,4.678907691915434
FRDO,FRDO,0.4294055429440394,0.999999999999995,non-essential,4.678907691915116
ALAabcpp,L-alanine transport via ABC system (periplasm),0.4294055429440394,0.999999999999995,non-essential,4.678907691913515
SUCD5_BS,Succinate dehydrogenase,0.4294055429440394,0.999999999999995,non-essential,4.678907691915153
TRPS1,Tryptophan synthase (indoleglycerol phosphate),0.4294055429440394,0.999999999999995,non-essential,4.678907691915219
BTNt2i,Biotin uptake,0.4294055429440394,0.999999999999995,non-essential,4.678907691914497
NTPP1_1,Nucleoside triphosphate pyrophosphorylase (dgtp),0.42940554294403943,0.9999999999999951,non-essential,4.678907691915189
ECOAH1_1,3 hydroxyacyl CoA dehydratase  3 hydroxybutanoyl CoA,0.42940554294403943,0.9999999999999951,non-essential,4.678907691915113
GLUSx,Glutamate synthase  NADH2,0.42940554294403943,0.9999999999999951,non-essential,4.678907691914642
AMMQLT8,S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8),0.42940554294403943,0.9999999999999951,non-essential,4.67890769191534
2AGPE180tipp,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0) transporter via facilitated diffusion (periplasm),0.42940554294403943,0.9999999999999951,non-essential,4.678907691914696
EX_cl_e,R_EX_cl_e,4.949372789815086e-17,1.1526103635928308e-16,essential,
CRO4t3pp,Chromate transport out via proton antiport (cytoplasm to periplasm),0.42940554294404,0.9999999999999963,non-essential,4.678907691915274
SHSL2,O succinylhomoserine lyase  H2S,0.4294055429440397,0.9999999999999958,non-essential,4.6789076919152235
HSERTA,Homoserine O trans acetylase,0.4294055429440397,0.9999999999999958,non-essential,4.678907691914095
EX_melib_e,R_EX_melib_e,0.4294055429440397,0.9999999999999958,non-essential,4.678907691915233
NAt3_2,Sodium proton antiporter (H:NA is 2),0.4294055429440397,0.9999999999999958,non-essential,4.6789076919146275
TSULabc,Thiosulfate transport via ABC system,0.4294055429440397,0.9999999999999958,non-essential,4.678907691915208
AGPAT160,1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0),0.4294055429440397,0.9999999999999958,non-essential,4.678907691914338
EX_gal_e,R_EX_gal_e,0.2714351905983313,0.6321185067555211,non-essential,3.348833333333003
ALATA_L2,Alanine transaminase,0.4294055429440392,0.9999999999999946,non-essential,4.678907691915339
CRO4abcpp,Chromate transport via ABC system (periplasm),0.4294055429440421,1.0000000000000013,non-essential,4.678907691915257
DASYN180,CDP-diacylglycerol synthetase (n-C18:0),0.4294055429440421,1.0000000000000013,non-essential,4.678907691914975
FDMO6,FMNH2-dependent monooxygenase (sulfoacetate),0.4294055429440421,1.0000000000000013,non-essential,4.678907691915459
Ktex,Potassium transport via diffusion (extracellular to periplasm),0.4294055429440421,1.0000000000000013,non-essential,4.678907691915105
FACOAL180t2pp,Fatty-acid-CoA ligase (octadecanoate transport via vectoral Co-A coupling),0.4294055429440421,1.0000000000000013,non-essential,4.678907691915241
METabc,L-methionine transport via ABC system,0.4294055429440421,1.0000000000000013,non-essential,4.678907691914975
FACOAE120,Fatty-acid-CoA thioesterase (dodecanoate),0.4294055429440421,1.0000000000000013,non-essential,4.678907691915459
EX_glcn__D_e,R_EX_glcn__D_e,0.4294055429440421,1.0000000000000013,non-essential,4.678907691915105
EX_3amp_e,R_EX_3amp_e,0.4294055429440421,1.0000000000000013,non-essential,4.6789076919156685
LIPO4S24_BS,Lipoteichoic acid synthesis  n24   linked  unsubstituted,-1.092294683853191e-15,-2.543736804989345e-15,essential,
NTPP10,Nucleoside triphosphate pyrophosphorylase (ditp),0.42940554294404065,0.9999999999999979,non-essential,4.678907691915133
GCCb,Glycine cleavage complex,0.4294055429440399,0.9999999999999961,non-essential,4.678907691915358
SK_phb_c,Demand reaction for PHB accumulation,0.4294055429440399,0.9999999999999961,non-essential,0.0
NO3abc,,0.4294055429440399,0.9999999999999961,non-essential,4.678907691915427
SHSL1,O-succinylhomoserine lyase (L-cysteine),0.4294055429440399,0.9999999999999961,non-essential,4.678907691914992
TARTRtpp,Tartrate facilitated transport periplasm,0.4294055429440399,0.9999999999999961,non-essential,4.678907691915143
URCN,Urocanase,0.4294055429440399,0.9999999999999961,non-essential,4.678907691915383
TKT2,Transketolase,0.387273763872023,0.9018834764377762,non-essential,3.504916666666699
CYSTGL,Cystathionine g lyase,0.42940554294403976,0.9999999999999959,non-essential,4.678907691915178
DHPTDCs2,"4,5-dihydroxy-2,3-pentanedione cyclization (spontaneous)",0.4294055429440389,0.9999999999999938,non-essential,4.678907691915098
GLCt2pp,D-glucose transport in via proton symport (periplasm),0.4294055429440389,0.9999999999999938,non-essential,4.678907691914297
CYSK2_I,O-Phospho-L-Serine-dependent S-Suflocysteine Synthase,0.4294055429440389,0.9999999999999938,non-essential,4.6789076919147385
RNDR1,Ribonucleoside-diphosphate reductase (ADP),0.4294055429440389,0.9999999999999938,non-essential,4.67890769191509
NAt3pp,Sodium transport out via proton antiport (cytoplasm to periplasm),0.4294055429440389,0.9999999999999938,non-essential,4.678907691915238
OXCOAHDH,"Oxepin-CoA hydrolase/ 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase (NADP+)",0.4294055429440389,0.9999999999999938,non-essential,4.678907691915144
PHACOAOR,Phenylacetyl-CoA oxygenase/reductase,0.42940554294403843,0.9999999999999928,non-essential,4.678907691914905
ECOAH5_1,3 hydroxyacyl CoA dehydratase  3 hydroxydodecanoyl CoA,0.4294013954817818,0.9999903413863005,non-essential,4.678857492431397
FE3abc,Iron (III) transport via ABC system,0.4294055429440387,0.9999999999999934,non-essential,4.678907691915294
PGMT_2,,0.4294055429440399,0.9999999999999961,non-essential,4.678907691915097
FOLD3,Dihydropteroate synthase,0.4294055429440399,0.9999999999999961,non-essential,4.678907691914935
PDH,Pyruvate dehydrogenase,0.4294055429440399,0.9999999999999961,non-essential,4.678907691915145
AGMtex,Agmatine transport via diffusion (extracellular to periplasm),0.4294055429440399,0.9999999999999961,non-essential,4.678907691915168
ASPK,Aspartate kinase,-1.800544414999452e-13,-4.193109391776277e-13,essential,
HDECH,,0.42940554294403954,0.9999999999999953,non-essential,4.678907691915193
FACOAE160,Fatty-acid-CoA thioesterase (hexadecanoate),0.42940554294404015,0.9999999999999968,non-essential,4.678907691915083
GLUDC,Glutamate Decarboxylase,0.4294055429440415,0.9999999999999999,non-essential,4.678907691915113
KAS17,B-ketoacyl synthetase (n-C18:1),0.4294055429440415,0.9999999999999999,non-essential,4.6789076919152155
RBFSb,Riboflavin synthase,0.4294055429440415,0.9999999999999999,non-essential,4.678907691915113
MTRI,5-methylthioribose-1-phosphate isomerase,0.4294055429440415,0.9999999999999999,non-essential,4.6789076919152155
EX_gly_asp__L_e,R_EX_gly_asp__L_e,0.4294055429440415,0.9999999999999999,non-essential,4.678907691915113
CYSS,Cysteine synthase,0.4294055429440415,0.9999999999999999,non-essential,4.6789076919152155
23CCMPtex,23cCMP transport via diffusion (extracellular to periplasm),0.4294055429440415,0.9999999999999999,non-essential,4.678907691915113
GLCURtex,D-glucuronat transport via diffusion (extracellular to periplasm),0.4294055429440415,0.9999999999999999,non-essential,4.678907691915202
THMP,Thiamin phosphatase,0.4294055429440415,0.9999999999999999,non-essential,4.678907691915199
CA2tex,Calcium (Ca+2) transport via diffusion (extracellular to periplasm),0.4294055429440415,0.9999999999999999,non-essential,4.678907691915291
ARGDr,Arginine deiminase,0.4294055429440415,0.9999999999999999,non-essential,4.678907691915113
GTHRDH_syn,Glutathione hydralase (periplasmic),0.4294055429440415,0.9999999999999999,non-essential,4.6789076919152155
ARBTpts,Arbutin transport via PEPPyr PTS,0.4294055429440415,0.9999999999999999,non-essential,4.678907691915113
CO2t,CO2 transporter via diffusion,0.35964181071983503,0.8375341600252751,non-essential,3.371818289895709
EX_ethso3_e,R_EX_ethso3_e,0.42940554294403926,0.9999999999999947,non-essential,4.678907691914986
PDE1,"3',5'-cyclic-nucleotide phosphodiesterase",0.429405542944041,0.9999999999999987,non-essential,4.678907691915065
ACOAD7,Acyl-CoA dehydrogenase (hexadecanoyl-CoA),0.4292558242469686,0.9996513349686955,non-essential,4.678812570581748
NIabc,Nickel transport via ABC system,0.429405542944039,0.999999999999994,non-essential,4.67890769191259
G5SD,Glutamate-5-semialdehyde dehydrogenase,0.42940554294404026,0.999999999999997,non-essential,4.678907691915397
EX_glcr_e,R_EX_glcr_e,0.42940554294404026,0.999999999999997,non-essential,4.6789076919151045
ALCD2ir,Alcohol dehydrogenase  reverse rxn  acetaldehyde   ethanol,0.42940554294404026,0.999999999999997,non-essential,4.67890769191535
MGt5,Magnesium transport in/out via permease (no H+),-1.9658365066184654e-17,-4.5780417577763905e-17,essential,
AABTN,4 acetamidobutyrate deacetylase,0.4294055429440385,0.9999999999999929,non-essential,4.678907691915691
GALpts,Galactose transport via PTS,0.2714351905999449,0.6321185067592788,non-essential,3.34883333333331
ALDD19xr,"Aldehyde dehydrogenase (phenylacetaldehyde, NAD)",0.4252052597310093,0.9902183768187185,non-essential,4.2296904650647384
BALABALAabcpp,Beta alanyl beta alanine transport via ABC system  periplasm,0.42940554294403305,0.9999999999999802,non-essential,4.6789076919149375
BLAMDabcpp,Beta alanyl L alanine transport via ABC system  periplasm,0.42940554294404015,0.9999999999999968,non-essential,4.678907691915142
EX_sucr_e,R_EX_sucr_e,0.42940554294404015,0.9999999999999968,non-essential,4.678907691915121
FMNRx2,FMN reductase,0.42940554294404015,0.9999999999999968,non-essential,4.678907691915179
BETALDHy,Betaine-aldehyde dehydrogenase,0.42940554294404015,0.9999999999999968,non-essential,4.678907691915101
DHBD,"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase",0.42940554294404015,0.9999999999999968,non-essential,4.678907691915179
NADPHQR3,NADPH Quinone Reductase (Menaquinone-8),0.42940554294404015,0.9999999999999968,non-essential,4.678907691915101
PLIPA1E180pp,"Phospholipase A1 (phosphatidylethanolamine, n-C18:0) (periplasm)",0.42940554294404015,0.9999999999999968,non-essential,4.678907691915179
EX_fald_e,R_EX_fald_e,0.42940554294404015,0.9999999999999968,non-essential,4.678907691915101
CTECOAI8,3-cis-2-trans-enoyl-CoA isomerase,0.42940554294404015,0.9999999999999968,non-essential,4.678907691915179
SDPTA,Succinyldiaminopimelate transaminase,0.3589804206186782,0.8359939141853582,non-essential,9.425991718980727
PHETA1,Phenylalanine transaminase,0.42940554294403954,0.9999999999999953,non-essential,4.678907691915445
EX_h2s_e,R_EX_h2s_e,0.4291667900018149,0.9994439919415345,non-essential,4.678984178903142
AGMH,"N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl beta -1,4-N-acetylglucosaminidase",0.429405542944042,1.000000000000001,non-essential,4.678907691915181
TGBPA,Tagatose-bisphosphate aldolase,0.42940554294403727,0.99999999999999,non-essential,4.678907691914601
TAURabcpp,Taurine transport via ABC system (periplasm),0.42940554294403727,0.99999999999999,non-essential,4.678907691915315
THRA,Threonine aldolase,0.42940554294403727,0.99999999999999,non-essential,4.678907691915705
EX_inost_e,R_EX_inost_e,0.42940554294403727,0.99999999999999,non-essential,4.67890769191525
RBFK,Riboflavin kinase,-9.24112825400714e-16,-2.1520747474867615e-15,essential,
DAPE,Diaminopimelate epimerase,0.0,0.0,essential,
LEUt3pp,L-leucine transport out via proton antiport (periplasm),0.4294055429440401,0.9999999999999967,non-essential,4.678907691915705
LYSGLUGLYtr,Tripeptide transport,0.42940554294404204,1.000000000000001,non-essential,4.67890769191525
MTHFR3,5 10 methylenetetrahydrofolatereductase  NADPH,0.42940554294404204,1.000000000000001,non-essential,4.678907691915705
4PEPTabcpp,Tetrapeptide (LalaDgluMdapDala) transport via ABC system (periplasm),0.42940554294404204,1.000000000000001,non-essential,4.67890769191525
ADK1,Adenylate kinase,0.418172791702643,0.9738411591886172,non-essential,4.671771146529785
ACtex,Acetate transport via diffusion (extracellular to periplasm),0.4294055429440305,0.9999999999999742,non-essential,4.678907691915137
F1PP,D-fructose 1-phosphate phosphatase,0.42940554294404204,1.000000000000001,non-essential,4.67890769191393
EX_thr__L_e,R_EX_thr__L_e,0.4233834184418868,0.9859756712480549,non-essential,4.8410053540451425
PSSA161,Phosphatidylserine syntase (n-C16:1),0.4294055429440393,0.9999999999999948,non-essential,4.678907691915028
GLYPHEtex,L GlyPhe transport via diffusion  extracellular to periplasm,0.42940554294403954,0.9999999999999953,non-essential,4.678907691915046
ILEabcpp,L-isoleucine transport via ABC system (periplasm),0.42940554294403954,0.9999999999999953,non-essential,4.678907691915071
DHPPDA,Diaminohydroxyphosphoribosylaminopyrimidine deaminase,0.42940554294403954,0.9999999999999953,non-essential,4.6789076919150325
HG2tex,Mercury (Hg+2) transport via diffusion (extracellular to periplasm),0.42940554294403954,0.9999999999999953,non-essential,4.6789076919151364
EX_hexs_e,R_EX_hexs_e,0.42940554294403954,0.9999999999999953,non-essential,4.678907691915051
GRTT,Geranyltranstransferase,-4.5242535515173744e-18,-1.0536085585897892e-17,essential,
EX_manglyc_e,R_EX_manglyc_e,0.4294055429440409,0.9999999999999984,non-essential,4.678907691915061
HACD9,3 hydroxyacyl CoA dehydrogenase  2 Methylacetoacetyl CoA,0.4294055429440347,0.9999999999999841,non-essential,4.678907691915208
NMNP,NMN permease,0.19318263955973122,0.4498838981799218,critical,4.355724374297198
FOMETRi,Aminomethyltransferase,0.4294055429440401,0.9999999999999967,non-essential,4.678907691915301
NTP10,Nucleoside-triphosphatase (ITP),0.4294055429440394,0.999999999999995,non-essential,4.67890769191506
EX_tyr__L_e,R_EX_tyr__L_e,0.428138351364959,0.9970489631540511,non-essential,4.666521960592113
NDPK7,Nucleoside-diphosphate kinase (ATP:dCDP),0.429405542944038,0.9999999999999917,non-essential,4.6789076919149855
HSDxi,Homoserine dehydrogenase  NADH   irreversible,0.42940554294403954,0.9999999999999953,non-essential,4.678907691915281
LYSt3r,L lysine transport out via proton antiport reversible,0.42940554294403954,0.9999999999999953,non-essential,4.678907691915038
ACOAD6,Acyl-CoA dehydrogenase (tetradecanoyl-CoA),0.42940554294403954,0.9999999999999953,non-essential,4.67890769191556
ALDD20x,"Aldehyde dehydrogenase (indole-3-acetaldehyde, NAD)",0.42940554294404043,0.9999999999999974,non-essential,4.678907691915124
2AACLPPEAT180,2 acyl acyl carrier protein glycerophospho glycerol acyltransferase  n C160,0.42940554294404043,0.9999999999999974,non-essential,4.678907691915281
GLGC,Glucose-1-phosphate adenylyltransferase,0.42940554294404043,0.9999999999999974,non-essential,4.678907691915038
EX_fum_e,R_EX_fum_e,0.42940554294404043,0.9999999999999974,non-essential,4.6789076919147154
FDMO3_1,FMN dependent monooxygenase  hexanesulfonate,0.42940554294404043,0.9999999999999974,non-essential,4.678907691915037
MOBDabcpp,Molybdate transport via ABC system (periplasm),0.42940554294404043,0.9999999999999974,non-essential,4.6789076919147154
ALATA_D2,D-alanine transaminase,0.42940554294404043,0.9999999999999974,non-essential,4.678907691915037
EX_xan_e,R_EX_xan_e,0.42940554294404043,0.9999999999999974,non-essential,4.678907691914716
ACKr,Acetate kinase,0.42940554294404043,0.9999999999999974,non-essential,4.678907691914994
4HPRODCabcpp,Cis 4 Hydroxy D proline transport via ABC system,0.42940554294404204,1.000000000000001,non-essential,4.678907691915204
2AACLPGT180,2 acyl acyl carrier protein glycerophospho glycerol acyltransferase  n C160,0.42940554294404204,1.000000000000001,non-essential,4.678907691915038
PUNP6,Purine-nucleoside phosphorylase (Deoxyinosine),0.42940554294404204,1.000000000000001,non-essential,4.6789076919147154
DKDID,"D-2,3-Diketo 4-deoxy-epi-inositol dehydratase",0.42940554294404204,1.000000000000001,non-essential,4.678907691915037
GLYCK,Glycerate kinase,0.4155233327821248,0.9676710969617692,non-essential,4.137762196391909
COBALTt4pp,Cobalt transport out via proton antiporter (periplasm),0.4294055429440385,0.9999999999999929,non-essential,4.678907691915849
LYSabc,L-lysine transport via ABC system,0.4294055429440398,0.999999999999996,non-essential,4.678907691915209
4HTHRS_1,4-Hydroxy-L-threonine synthase,0.4294055429440398,0.999999999999996,non-essential,4.678907691915256
G1PP,Glucose-1-phosphatase,0.4294055429440398,0.999999999999996,non-essential,4.678907691914623
NO3t,"Nitrate transport, extracellular",0.4294055429440398,0.999999999999996,non-essential,4.678907691915048
EX_man_e,R_EX_man_e,0.4294055429440398,0.999999999999996,non-essential,4.678907691915361
HACD5,3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),0.42939724809964314,0.999980682959187,non-essential,4.6788072939585765
