EX_malt_e,EX_o2_e,flux_maximum
5.263157894736842,11.578947368421051,0.3533497331220531
5.263157894736842,12.631578947368421,0.3533497331220543
5.263157894736842,13.68421052631579,0.3533497331220529
5.263157894736842,14.736842105263158,0.353349733122053
5.263157894736842,15.789473684210526,0.35334973312205303
5.263157894736842,16.842105263157894,0.353349733122053
5.263157894736842,17.894736842105264,0.35334973312205326
5.263157894736842,18.94736842105263,0.35334973312205314
5.263157894736842,20.0,0.35334973312205314
6.315789473684211,0.0,0.08528734883020148
6.315789473684211,1.0526315789473684,0.18436319750785649
6.315789473684211,2.1052631578947367,0.250352767470998
6.315789473684211,3.1578947368421053,0.3014770611904273
6.315789473684211,4.2105263157894735,0.32646083111173285
6.315789473684211,5.263157894736842,0.32945787065505405
6.315789473684211,6.315789473684211,0.3314675535265265
6.315789473684211,7.368421052631579,0.33253461823591673
6.315789473684211,8.421052631578947,0.3331797331019577
6.315789473684211,9.473684210526315,0.3338248479678229
6.315789473684211,10.526315789473683,0.3344699628338656
6.315789473684211,11.578947368421051,0.3349301242441643
6.315789473684211,12.631578947368421,0.3349301242442121
6.315789473684211,13.68421052631579,0.33493012424421537
6.315789473684211,14.736842105263158,0.33493012424421265
6.315789473684211,15.789473684210526,0.3349301242442115
6.315789473684211,16.842105263157894,0.334930124244211
6.315789473684211,17.894736842105264,0.33493012424421115
6.315789473684211,18.94736842105263,0.3349301242442108
6.315789473684211,20.0,0.33493012424421265
7.368421052631579,0.0,0.05078134121177893
7.368421052631579,1.0526315789473684,0.14036458177396702
7.368421052631579,2.1052631578947367,0.19970016957921183
7.368421052631579,3.1578947368421053,0.25449235666216563
7.368421052631579,4.2105263157894735,0.2861518000275233
7.368421052631579,5.263157894736842,0.2927753009704127
7.368421052631579,6.315789473684211,0.2953284181636434
7.368421052631579,7.368421052631579,0.29742136843885797
7.368421052631579,8.421052631578947,0.2994525456451151
7.368421052631579,9.473684210526315,0.30113929023214436
7.368421052631579,10.526315789473683,0.30282603481917086
7.368421052631579,11.578947368421051,0.30451277940620725
7.368421052631579,12.631578947368421,0.3061995239932384
7.368421052631579,13.68421052631579,0.30788626858026663
7.368421052631579,14.736842105263158,0.3090485290441635
7.368421052631579,15.789473684210526,0.3101708654944649
7.368421052631579,16.842105263157894,0.311293201944765
7.368421052631579,17.894736842105264,0.31241553839506847
7.368421052631579,18.94736842105263,0.3135008913063737
7.368421052631579,20.0,0.3142026969521918
8.421052631578947,0.0,0.014005368711532122
8.421052631578947,1.0526315789473684,0.09070714638522619
8.421052631578947,2.1052631578947367,0.14904757168741276
8.421052631578947,3.1578947368421053,0.19787945232327048
8.421052631578947,4.2105263157894735,0.23107198350146949
8.421052631578947,5.263157894736842,0.23874714938967095
8.421052631578947,6.315789473684211,0.2421070972986064
8.421052631578947,7.368421052631579,0.24441419922376
8.421052631578947,8.421052631578947,0.2465071494989376
8.421052631578947,9.473684210526315,0.24860009977415412
8.421052631578947,10.526315789473683,0.2505369526212449
8.421052631578947,11.578947368421051,0.25222369720826643
8.421052631578947,12.631578947368421,0.2539104417953057
8.421052631578947,13.68421052631579,0.2555971863823316
8.421052631578947,14.736842105263158,0.25728393096937013
8.421052631578947,15.789473684210526,0.25897067555637915
8.421052631578947,16.842105263157894,0.2606574201434207
8.421052631578947,17.894736842105264,0.26210582119330866
8.421052631578947,18.94736842105263,0.2635347735336977
8.421052631578947,20.0,0.2649637258740812
9.473684210526315,0.0,
9.473684210526315,1.0526315789473684,0.041049710996487083
9.473684210526315,2.1052631578947367,0.09636780961089564
9.473684210526315,3.1578947368421053,0.13929600974816952
9.473684210526315,4.2105263157894735,0.17490168374656703
9.473684210526315,5.263157894736842,0.18364531457999064
9.473684210526315,6.315789473684211,0.1877179553255612
9.473684210526315,7.368421052631579,0.1910114782701749
9.473684210526315,8.421052631578947,0.19340892667035048
9.473684210526315,9.473684210526315,0.19559293055900992
9.473684210526315,10.526315789473683,0.1976858808342284
9.473684210526315,11.578947368421051,0.1997788311094446
9.473684210526315,12.631578947368421,0.20162135959737373
9.473684210526315,13.68421052631579,0.20330810418440642
9.473684210526315,14.736842105263158,0.20494772757803725
9.473684210526315,15.789473684210526,0.20637667991841427
9.473684210526315,16.842105263157894,0.20780563225879412
9.473684210526315,17.894736842105264,0.20923458459917826
9.473684210526315,18.94736842105263,0.21066353693955958
9.473684210526315,20.0,0.21161600461027993
10.526315789473683,0.0,
10.526315789473683,1.0526315789473684,
10.526315789473683,2.1052631578947367,0.04168971190000622
10.526315789473683,3.1578947368421053,0.08071256717307307
10.526315789473683,4.2105263157894735,0.11771263616787062
10.526315789473683,5.263157894736842,0.1274036777113634
10.526315789473683,6.315789473684211,0.1324939549015322
10.526315789473683,7.368421052631579,0.13657802096912983
10.526315789473683,8.421052631578947,0.13991585924177768
10.526315789473683,9.473684210526315,0.14231330764192926
10.526315789473683,10.526315789473683,0.14467871161903587
10.526315789473683,11.578947368421051,0.14677166189430405
10.526315789473683,12.631578947368421,0.14886461216951805
10.526315789473683,13.68421052631579,0.1506475386435117
10.526315789473683,14.736842105263158,0.15207649098388468
10.526315789473683,15.789473684210526,0.15350544332427016
10.526315789473683,16.842105263157894,0.15493439566465284
10.526315789473683,17.894736842105264,0.1559204866330616
10.526315789473683,18.94736842105263,0.15592048663306216
10.526315789473683,20.0,0.15592048663306216
11.578947368421051,0.0,
11.578947368421051,1.0526315789473684,
11.578947368421051,2.1052631578947367,
