glucose,nitrogen,growth_rate_1_h,PHB_flux
4.285714285714286,1.4285714285714286,0.3721667012325888,3.3138386185769346
5.714285714285714,1.4285714285714286,0.3721667012325886,3.3138386185770057
7.142857142857143,1.4285714285714286,0.37216670123258866,3.3138386185770514
8.571428571428571,1.4285714285714286,0.3721667012325891,3.3138386185768978
10.0,1.4285714285714286,0.3721667012325888,3.3138386185769346
11.428571428571429,1.4285714285714286,0.3721667012325886,3.3138386185770057
12.857142857142858,1.4285714285714286,0.37216670123258866,3.3138386185770514
14.285714285714286,1.4285714285714286,0.3721667012325891,3.3138386185768978
15.714285714285715,1.4285714285714286,0.3721667012325888,3.3138386185769346
17.142857142857142,1.4285714285714286,0.3721667012325886,3.3138386185770057
18.571428571428573,1.4285714285714286,0.37216670123258866,3.3138386185770514
20.0,1.4285714285714286,0.3721667012325891,3.3138386185768978
0.0,2.142857142857143,0.3721667012325888,3.3138386185769346
1.4285714285714286,2.142857142857143,0.3721667012325886,3.3138386185770057
2.857142857142857,2.142857142857143,0.37216670123258866,3.3138386185770514
4.285714285714286,2.142857142857143,0.3721667012325891,3.3138386185768978
5.714285714285714,2.142857142857143,0.3721667012325888,3.3138386185769346
7.142857142857143,2.142857142857143,0.3721667012325886,3.3138386185770057
8.571428571428571,2.142857142857143,0.37216670123258866,3.3138386185770514
10.0,2.142857142857143,0.3721667012325891,3.3138386185768978
11.428571428571429,2.142857142857143,0.3721667012325888,3.3138386185769346
12.857142857142858,2.142857142857143,0.3721667012325886,3.3138386185770057
14.285714285714286,2.142857142857143,0.37216670123258866,3.3138386185770514
15.714285714285715,2.142857142857143,0.3721667012325891,3.3138386185768978
17.142857142857142,2.142857142857143,0.3721667012325888,3.3138386185769346
18.571428571428573,2.142857142857143,0.3721667012325886,3.3138386185770057
20.0,2.142857142857143,0.37216670123258866,3.3138386185770514
0.0,2.857142857142857,0.3721667012325891,3.3138386185768978
1.4285714285714286,2.857142857142857,0.3721667012325888,3.3138386185769346
2.857142857142857,2.857142857142857,0.3721667012325886,3.3138386185770057
4.285714285714286,2.857142857142857,0.37216670123258866,3.3138386185770514
5.714285714285714,2.857142857142857,0.3721667012325891,3.3138386185768978
7.142857142857143,2.857142857142857,0.3721667012325888,3.3138386185769346
8.571428571428571,2.857142857142857,0.3721667012325886,3.3138386185770057
10.0,2.857142857142857,0.37216670123258866,3.3138386185770514
11.428571428571429,2.857142857142857,0.3721667012325891,3.3138386185768978
12.857142857142858,2.857142857142857,0.3721667012325888,3.3138386185769346
14.285714285714286,2.857142857142857,0.3721667012325886,3.3138386185770057
15.714285714285715,2.857142857142857,0.37216670123258866,3.3138386185770514
17.142857142857142,2.857142857142857,0.3721667012325891,3.3138386185768978
18.571428571428573,2.857142857142857,0.3721667012325888,3.3138386185769346
20.0,2.857142857142857,0.3721667012325886,3.3138386185770057
0.0,3.5714285714285716,0.37216670123258866,3.3138386185770514
1.4285714285714286,3.5714285714285716,0.3721667012325891,3.3138386185768978
2.857142857142857,3.5714285714285716,0.3721667012325888,3.3138386185769346
4.285714285714286,3.5714285714285716,0.3721667012325886,3.3138386185770057
5.714285714285714,3.5714285714285716,0.37216670123258866,3.3138386185770514
7.142857142857143,3.5714285714285716,0.3721667012325891,3.3138386185768978
8.571428571428571,3.5714285714285716,0.3721667012325888,3.3138386185769346
10.0,3.5714285714285716,0.3721667012325886,3.3138386185770057
11.428571428571429,3.5714285714285716,0.37216670123258866,3.3138386185770514
12.857142857142858,3.5714285714285716,0.3721667012325891,3.3138386185768978
