glucose_uptake,o2_uptake,nh4_uptake,PHB_flux_output
3.046875,23.73046875,6.2109375,3.9379815139088223
3.046875,0.09765625,3.4765625,2.9393028645480577
3.046875,0.09765625,6.2109375,2.9393028645478583
7.890625,8.10546875,2.2265625,3.5713953338649866
0.546875,8.10546875,2.2265625,3.571395333865004
7.890625,3.22265625,2.2265625,3.277933734926424
7.890625,8.10546875,9.9609375,3.5713953338649875
7.890625,3.22265625,9.9609375,3.2779337349262985
0.546875,8.10546875,9.9609375,3.571395333864865
0.546875,3.22265625,2.2265625,3.2779337349264215
0.546875,3.22265625,9.9609375,3.2779337349262305
17.890625,20.60546875,7.2265625,3.937981513908999
10.546875,20.60546875,7.2265625,3.937981513908697
17.890625,15.72265625,7.2265625,3.937981513908712
17.890625,20.60546875,4.9609375,3.937981513908735
17.890625,15.72265625,4.9609375,3.9379815139086363
10.546875,20.60546875,4.9609375,3.937981513908729
10.546875,15.72265625,7.2265625,3.93798151390856
10.546875,15.72265625,4.9609375,3.9379815139085768
12.890625,1.85546875,4.7265625,3.3128032946258728
5.546875,1.85546875,4.7265625,3.3128032946260193
12.890625,21.97265625,4.7265625,3.937981513908683
12.890625,1.85546875,2.4609375,3.3128032946261565
12.890625,21.97265625,2.4609375,3.9379815139086998
5.546875,1.85546875,2.4609375,3.312803294625995
5.546875,21.97265625,4.7265625,3.9379815139086753
5.546875,21.97265625,2.4609375,3.9379815139085497
2.890625,14.35546875,9.7265625,3.937981513908637
15.546875,14.35546875,9.7265625,3.9379815139086594
2.890625,9.47265625,9.7265625,3.8318120005316927
2.890625,14.35546875,7.4609375,3.937981513908798
2.890625,9.47265625,7.4609375,3.8318120005316056
15.546875,14.35546875,7.4609375,3.9379815139092673
15.546875,9.47265625,9.7265625,3.83181200053163
15.546875,9.47265625,7.4609375,3.831812000531603
4.140625,9.66796875,4.1015625,3.8690143814840354
11.796875,9.66796875,4.1015625,3.869014381484064
4.140625,20.41015625,4.1015625,3.937981513908765
4.140625,9.66796875,5.5859375,3.8690143814839106
4.140625,20.41015625,5.5859375,3.937981513908609
11.796875,9.66796875,5.5859375,3.8690143814838986
11.796875,20.41015625,4.1015625,3.937981513908677
11.796875,20.41015625,5.5859375,3.937981513908761
14.140625,22.16796875,9.1015625,3.9379815139087326
1.796875,22.16796875,9.1015625,3.937981513908765
14.140625,7.91015625,9.1015625,3.5341929529124827
14.140625,22.16796875,0.5859375,3.937981513908684
14.140625,7.91015625,0.5859375,3.5341929529128113
1.796875,22.16796875,0.5859375,3.9379815139088623
1.796875,7.91015625,9.1015625,3.534192952912573
1.796875,7.91015625,0.5859375,3.5341929529125236
19.140625,3.41796875,1.6015625,3.249419431622964
16.796875,3.41796875,1.6015625,3.2494194316229943
19.140625,1.66015625,1.6015625,3.3079890363885496
19.140625,3.41796875,3.0859375,3.2494194316230676
19.140625,1.66015625,3.0859375,3.3079890363885034
16.796875,3.41796875,3.0859375,3.249419431623063
16.796875,1.66015625,1.6015625,3.3079890363886717
16.796875,1.66015625,3.0859375,3.307989036388607
9.140625,15.91796875,6.6015625,3.937981513908694
6.796875,15.91796875,6.6015625,3.9379815139084884
9.140625,14.16015625,6.6015625,3.937981513908746
9.140625,15.91796875,8.0859375,3.9379815139086594
9.140625,14.16015625,8.0859375,3.9379815139086896
6.796875,15.91796875,8.0859375,3.9379815139087855
6.796875,14.16015625,6.6015625,3.9379815139086713
6.796875,14.16015625,8.0859375,3.937981513908799
6.640625,0.29296875,7.8515625,3.1318490859209254
9.296875,0.29296875,7.8515625,3.131849085921063
6.640625,17.28515625,7.8515625,3.9379815139087175
6.640625,0.29296875,6.8359375,3.1318490859211203
6.640625,17.28515625,6.8359375,3.9379815139088525
9.296875,0.29296875,6.8359375,3.1318490859211496
9.296875,17.28515625,7.8515625,3.9379815139085648
9.296875,17.28515625,6.8359375,3.937981513908756
16.640625,12.79296875,2.8515625,3.9379815139087717
19.296875,12.79296875,2.8515625,3.9379815139085173
16.640625,4.78515625,2.8515625,2.979387727091143
16.640625,12.79296875,1.8359375,3.9379815139086527
16.640625,4.78515625,1.8359375,2.9793877270914164
19.296875,12.79296875,1.8359375,3.9379815139085355
19.296875,4.78515625,2.8515625,2.9793877270911846
19.296875,4.78515625,1.8359375,2.979387727091154
11.640625,6.54296875,5.3515625,3.273776286245889
4.296875,6.54296875,5.3515625,3.273776286245974
11.640625,11.03515625,5.3515625,3.937981513908668
11.640625,6.54296875,4.3359375,3.2737762862458415
11.640625,11.03515625,4.3359375,3.937981513908661
4.296875,6.54296875,4.3359375,3.273776286245772
4.296875,11.03515625,5.3515625,3.9379815139091625
4.296875,11.03515625,4.3359375,3.9379815139085874
1.640625,19.04296875,0.3515625,3.937981513908646
14.296875,19.04296875,0.3515625,3.9379815139089347
1.640625,23.53515625,0.3515625,3.937981513908728
1.640625,19.04296875,9.3359375,3.937981513908673
1.640625,23.53515625,9.3359375,3.937981513908663
14.296875,19.04296875,9.3359375,3.9379815139086487
14.296875,23.53515625,0.3515625,3.937981513908726
14.296875,23.53515625,9.3359375,3.937981513910286
2.265625,7.32421875,8.7890625,3.4225858100552298
6.171875,7.32421875,8.7890625,3.4225858100554443
2.265625,0.87890625,8.7890625,3.155251483487864
2.265625,7.32421875,1.5234375,3.422585810055385
2.265625,0.87890625,1.5234375,3.14940018402982
6.171875,7.32421875,1.5234375,3.4225858100555575
6.171875,0.87890625,8.7890625,3.155251483487874
6.171875,0.87890625,1.5234375,3.1494001840301484
12.265625,19.82421875,3.7890625,3.937981513908697
16.171875,19.82421875,3.7890625,3.9379815139086753
12.265625,13.37890625,3.7890625,3.9379815139086705
12.265625,19.82421875,6.5234375,3.9379815139086176
12.265625,13.37890625,6.5234375,3.9379815139087184
16.171875,19.82421875,6.5234375,3.937981513908558
16.171875,13.37890625,3.7890625,3.9379815139087593
16.171875,13.37890625,6.5234375,3.9379815139085403
17.265625,1.07421875,6.2890625,3.163052282676854
1.171875,1.07421875,6.2890625,3.1630522826768748
17.265625,19.62890625,6.2890625,3.9379815139087566
17.265625,1.07421875,9.0234375,3.1630522826768748
17.265625,19.62890625,9.0234375,3.9379815139087535
1.171875,1.07421875,9.0234375,3.163052282676821
1.171875,19.62890625,6.2890625,3.93798151390878
1.171875,19.62890625,9.0234375,3.937981513908695
7.265625,13.57421875,1.2890625,3.9379815139087198
11.171875,13.57421875,1.2890625,3.9379815139086656
7.265625,7.12890625,1.2890625,3.385383429102819
7.265625,13.57421875,4.0234375,3.9379815139094814
7.265625,7.12890625,4.0234375,3.3853834291029274
11.171875,13.57421875,4.0234375,3.9379815139076637
11.171875,7.12890625,1.2890625,3.385383429103001
11.171875,7.12890625,4.0234375,3.3853834291028715
9.765625,4.19921875,2.5390625,3.1231776825054403
13.671875,4.19921875,2.5390625,3.1231776825055344
9.765625,10.25390625,2.5390625,3.9286224602813062
9.765625,4.19921875,0.2734375,3.1285266533996268
9.765625,10.25390625,0.2734375,3.9286224602814404
13.671875,4.19921875,0.2734375,3.128526653399539
13.671875,10.25390625,2.5390625,3.92862246028446
13.671875,10.25390625,0.2734375,3.928622460281239
19.765625,16.69921875,7.5390625,3.9379815139096968
3.671875,16.69921875,7.5390625,3.9379815139085466
19.765625,22.75390625,7.5390625,3.9379815139087686
19.765625,16.69921875,5.2734375,3.937981513908859
19.765625,22.75390625,5.2734375,3.9379815139086882
3.671875,16.69921875,5.2734375,3.9379815139085346
3.671875,22.75390625,7.5390625,3.9379815139086882
3.671875,22.75390625,5.2734375,3.9379815139086083
14.765625,10.44921875,0.0390625,3.9367604811146464
18.671875,10.44921875,0.0390625,3.936760481114816
14.765625,16.50390625,0.0390625,3.9379815139087073
14.765625,10.44921875,7.7734375,3.9367604811146264
14.765625,16.50390625,7.7734375,3.9379815139085337
18.671875,10.44921875,7.7734375,3.936760481114833
18.671875,16.50390625,0.0390625,3.9379815139086234
18.671875,16.50390625,7.7734375,3.937981513908611
4.765625,22.94921875,5.0390625,3.9379815139087415
8.671875,22.94921875,5.0390625,3.937981513908422
4.765625,4.00390625,5.0390625,3.1638765217130715
4.765625,22.94921875,2.7734375,3.9379815139081784
4.765625,4.00390625,2.7734375,3.163876521713193
8.671875,22.94921875,2.7734375,3.9379815139085173
8.671875,4.00390625,5.0390625,3.163876521713199
8.671875,4.00390625,2.7734375,3.1638765217132025
3.515625,2.63671875,0.6640625,3.3320603275752885
4.921875,2.63671875,0.6640625,3.3320603275754626
3.515625,14.94140625,0.6640625,3.9379815139087637
3.515625,2.63671875,4.6484375,3.33206032757546
3.515625,14.94140625,4.6484375,3.9379815139085985
4.921875,2.63671875,4.6484375,3.3320603275754035
4.921875,14.94140625,0.6640625,3.9379815139086336
4.921875,14.94140625,4.6484375,3.9379815139086713
13.515625,15.13671875,5.6640625,3.9379815139086904
14.921875,15.13671875,5.6640625,3.937981513908695
13.515625,2.44140625,5.6640625,3.3272460693380737
13.515625,15.13671875,9.6484375,3.937981513908699
13.515625,2.44140625,9.6484375,3.3272460693407786
14.921875,15.13671875,9.6484375,3.9379815139086345
14.921875,2.44140625,5.6640625,3.3272460693381576
14.921875,2.44140625,9.6484375,3.3272460693380976
18.515625,8.88671875,3.1640625,3.7202048576744313
9.921875,8.88671875,3.1640625,3.720204857674332
18.515625,8.69140625,3.1640625,3.683002476722308
18.515625,8.88671875,7.1484375,3.7202048576744535
18.515625,8.69140625,7.1484375,3.6830024767220295
9.921875,8.88671875,7.1484375,3.720204857674426
9.921875,8.69140625,3.1640625,3.6830024767220206
9.921875,8.69140625,7.1484375,3.683002476721746
8.515625,21.38671875,8.1640625,3.9379815139085177
19.921875,21.38671875,8.1640625,3.9379815139086904
8.515625,21.19140625,8.1640625,3.937981513908645
8.515625,21.38671875,2.1484375,3.9379815139086403
8.515625,21.19140625,2.1484375,3.9379815139086327
19.921875,21.38671875,2.1484375,3.937981513907543
19.921875,21.19140625,8.1640625,3.9379815139087335
19.921875,21.19140625,2.1484375,3.937981513908745
6.015625,12.01171875,6.9140625,3.937981513908745
17.421875,12.01171875,6.9140625,3.9379815139085976
6.015625,24.31640625,6.9140625,3.9379815139086904
6.015625,12.01171875,3.3984375,3.937981513908658
6.015625,24.31640625,3.3984375,3.937981513908579
17.421875,12.01171875,3.3984375,3.937981513908689
17.421875,24.31640625,6.9140625,3.937981513908781
17.421875,24.31640625,3.3984375,3.937981513908794
16.015625,24.51171875,1.9140625,3.937981513908695
7.421875,24.51171875,1.9140625,3.937981513908813
16.015625,11.81640625,1.9140625,3.937981513908918
16.015625,24.51171875,8.3984375,3.9379815139086687
16.015625,11.81640625,8.3984375,3.937981513908673
7.421875,24.51171875,8.3984375,3.937981513908621
7.421875,11.81640625,1.9140625,3.937981513907718
7.421875,11.81640625,8.3984375,3.937981513908637
11.015625,5.76171875,9.4140625,3.1249667624362845
12.421875,5.76171875,9.4140625,3.1249667624363036
11.015625,5.56640625,9.4140625,3.0865442254948374
11.015625,5.76171875,5.8984375,3.1249667624362516
11.015625,5.56640625,5.8984375,3.086544225494568
12.421875,5.76171875,5.8984375,3.1249667624362814
12.421875,5.56640625,9.4140625,3.0865442254943867
12.421875,5.56640625,5.8984375,3.086544225494601
1.015625,18.26171875,4.4140625,3.9379815139085554
2.421875,18.26171875,4.4140625,3.937981513908576
1.015625,18.06640625,4.4140625,3.937981513908679
1.015625,18.26171875,0.8984375,3.9379815139086745
1.015625,18.06640625,0.8984375,3.937981513908809
2.421875,18.26171875,0.8984375,3.9379815139086745
2.421875,18.06640625,4.4140625,3.937981513908809
2.421875,18.06640625,0.8984375,3.9379815139086443
0.703125,11.62109375,1.7578125,3.937981513908767
8.359375,11.62109375,1.7578125,3.9379815139085146
0.703125,9.86328125,1.7578125,3.905102675107217
0.703125,11.62109375,1.9921875,3.937981513908543
0.703125,9.86328125,1.9921875,3.9051026751074764
8.359375,11.62109375,1.9921875,3.937981513908527
8.359375,9.86328125,1.7578125,3.9051026751075124
8.359375,9.86328125,1.9921875,3.905102675107198
10.703125,24.12109375,6.7578125,3.937981513908682
18.359375,24.12109375,6.7578125,3.937981513908746
10.703125,22.36328125,6.7578125,3.9379815139086487
10.703125,24.12109375,6.9921875,3.93798151390888
10.703125,22.36328125,6.9921875,3.937981513908661
18.359375,24.12109375,6.9921875,3.937981513908693
18.359375,22.36328125,6.7578125,3.9379815139087184
18.359375,22.36328125,6.9921875,3.9379815139086296
15.703125,5.37109375,4.2578125,3.0474817254945945
3.359375,5.37109375,4.2578125,3.047481725494658
15.703125,16.11328125,4.2578125,3.9379815139086847
15.703125,5.37109375,9.4921875,3.04748172549456
15.703125,16.11328125,9.4921875,3.93798151390847
3.359375,5.37109375,9.4921875,3.0474817254946864
3.359375,16.11328125,4.2578125,3.9379815139086602
3.359375,16.11328125,9.4921875,3.937981513908647
5.703125,17.87109375,9.2578125,3.9379815139088405
13.359375,17.87109375,9.2578125,3.937981513908643
5.703125,3.61328125,9.2578125,3.220905128319767
5.703125,17.87109375,4.4921875,3.93798151390868
5.703125,3.61328125,4.4921875,3.2209051283196186
13.359375,17.87109375,4.4921875,3.9379815139085412
13.359375,3.61328125,9.2578125,3.2209051283197323
13.359375,3.61328125,4.4921875,3.2209051283196777
8.203125,2.24609375,5.5078125,3.322431811100691
10.859375,2.24609375,5.5078125,3.322431811100702
8.203125,0.48828125,5.5078125,3.139649885110094
8.203125,2.24609375,0.7421875,3.322431811100778
8.203125,0.48828125,0.7421875,3.0685143579971963
10.859375,2.24609375,0.7421875,3.322431811100854
10.859375,0.48828125,5.5078125,3.139649885109997
10.859375,0.48828125,0.7421875,3.068514357997699
18.203125,14.74609375,0.5078125,3.9379815139088383
0.859375,14.74609375,0.5078125,3.9379815139084315
18.203125,12.98828125,0.5078125,3.9379815139087793
18.203125,14.74609375,5.7421875,3.9379815139086696
18.203125,12.98828125,5.7421875,3.937981513908579
0.859375,14.74609375,5.7421875,3.9379815139086647
0.859375,12.98828125,0.5078125,3.9379815139085705
0.859375,12.98828125,5.7421875,3.9379815139086647
13.203125,8.49609375,8.0078125,3.6458000957696197
15.859375,8.49609375,8.0078125,3.6458000957696606
13.203125,19.23828125,8.0078125,3.9379815139087486
13.203125,8.49609375,8.2421875,3.6458000957697165
13.203125,19.23828125,8.2421875,3.9379815139084156
15.859375,8.49609375,8.2421875,3.645800095769751
15.859375,19.23828125,8.0078125,3.9379815139088916
15.859375,19.23828125,8.2421875,3.9379815139071437
3.203125,20.99609375,3.0078125,3.93798151390871
5.859375,20.99609375,3.0078125,3.9379815139088583
3.203125,6.73828125,3.0078125,3.3109786671980985
3.203125,20.99609375,3.2421875,3.9379815139083276
3.203125,6.73828125,3.2421875,3.310978667198298
5.859375,20.99609375,3.2421875,3.937981513908803
5.859375,6.73828125,3.0078125,3.3109786671982073
5.859375,6.73828125,3.2421875,3.3109786671980608
4.453125,3.80859375,8.6328125,3.1923908250165334
2.109375,3.80859375,8.6328125,3.1923908250174176
4.453125,23.92578125,8.6328125,3.937981513908657
4.453125,3.80859375,3.8671875,3.192390825016452
4.453125,23.92578125,3.8671875,3.93798151390863
2.109375,3.80859375,3.8671875,3.1923908250164614
2.109375,23.92578125,8.6328125,3.937981513904024
2.109375,23.92578125,3.8671875,3.937981513908646
14.453125,16.30859375,3.6328125,3.9379815139089045
12.109375,16.30859375,3.6328125,3.937981513908668
14.453125,11.42578125,3.6328125,3.9379815139086203
14.453125,16.30859375,8.8671875,3.937981513908627
14.453125,11.42578125,8.8671875,3.93798151390851
12.109375,16.30859375,8.8671875,3.937981513909145
12.109375,11.42578125,3.6328125,3.937981513908879
12.109375,11.42578125,8.8671875,3.9379815139085843
19.453125,10.05859375,6.1328125,3.920484439447772
7.109375,10.05859375,6.1328125,3.9204844394479155
19.453125,5.17578125,6.1328125,3.0084192254946194
19.453125,10.05859375,6.3671875,3.9204844394476606
19.453125,5.17578125,6.3671875,3.0084192254946815
7.109375,10.05859375,6.3671875,3.920484439447814
7.109375,5.17578125,6.1328125,3.0084192254945994
7.109375,5.17578125,6.3671875,3.0084192254945887
9.453125,22.55859375,1.1328125,3.9379815139086745
17.109375,22.55859375,1.1328125,3.9379815139088215
9.453125,17.67578125,1.1328125,3.9379815139086713
9.453125,22.55859375,1.3671875,3.9379815139084418
9.453125,17.67578125,1.3671875,3.937981513908861
17.109375,22.55859375,1.3671875,3.9379815139085204
17.109375,17.67578125,1.1328125,3.9379815139086705
17.109375,17.67578125,1.3671875,3.937981513908792
6.953125,6.93359375,4.8828125,3.348181048150603
19.609375,6.93359375,4.8828125,3.348181048150666
6.953125,14.55078125,4.8828125,3.9379815139086687
6.953125,6.93359375,2.6171875,3.348181048150726
6.953125,14.55078125,2.6171875,3.937981513909695
19.609375,6.93359375,2.6171875,3.3481810481506233
19.609375,14.55078125,4.8828125,3.9379815139085825
19.609375,14.55078125,2.6171875,3.9379815139091208
16.953125,19.43359375,9.8828125,3.937981513908593
9.609375,19.43359375,9.8828125,3.937981513908547
16.953125,2.05078125,9.8828125,3.3176175528633
16.953125,19.43359375,7.6171875,3.9379815139087686
16.953125,2.05078125,7.6171875,3.317617552863378
9.609375,19.43359375,7.6171875,3.937981513908652
9.609375,2.05078125,9.8828125,3.3176175528634544
9.609375,2.05078125,7.6171875,3.3176175528633873
11.953125,0.68359375,2.3828125,3.1474506842989767
14.609375,0.68359375,2.3828125,3.147450684298948
11.953125,8.30078125,2.3828125,3.6085977148173516
11.953125,0.68359375,5.1171875,3.1474506842990086
11.953125,8.30078125,5.1171875,3.6085977148172885
14.609375,0.68359375,5.1171875,3.1474506842989527
14.609375,8.30078125,2.3828125,3.6085977148173654
14.609375,8.30078125,5.1171875,3.608597714817229
1.953125,13.18359375,7.3828125,3.937981513908455
4.609375,13.18359375,7.3828125,3.9379815139087317
1.953125,20.80078125,7.3828125,3.9379815139085808
1.953125,13.18359375,0.1171875,3.937981513908456
1.953125,20.80078125,0.1171875,3.9379815139086025
4.609375,13.18359375,0.1171875,3.9379815139086647
4.609375,20.80078125,7.3828125,3.937981513908526
4.609375,20.80078125,0.1171875,3.9379815139085337
1.328125,1.46484375,3.3203125,3.2998091299650407
15.234375,1.46484375,3.3203125,3.299809129965026
1.328125,4.39453125,3.3203125,3.073385201127518
1.328125,1.46484375,7.9296875,3.2998091299649555
1.328125,4.39453125,7.9296875,3.0733852011273597
15.234375,1.46484375,7.9296875,3.2998091299650167
15.234375,4.39453125,3.3203125,3.073385201127457
15.234375,4.39453125,7.9296875,3.073385201127422
11.328125,13.96484375,8.3203125,3.9379815139085514
5.234375,13.96484375,8.3203125,3.9379815139087206
11.328125,16.89453125,8.3203125,3.937981513908506
11.328125,13.96484375,2.9296875,3.9379815139087544
11.328125,16.89453125,2.9296875,3.9379815139079386
5.234375,13.96484375,2.9296875,3.937981513908792
5.234375,16.89453125,8.3203125,3.937981513909052
5.234375,16.89453125,2.9296875,3.9379815139087198
16.328125,7.71484375,0.8203125,3.4969905719602052
10.234375,7.71484375,0.8203125,3.496990571960168
16.328125,23.14453125,0.8203125,3.9379815139087953
16.328125,7.71484375,0.4296875,3.4969905719600662
16.328125,23.14453125,0.4296875,3.937981513908664
10.234375,7.71484375,0.4296875,3.496990571960151
10.234375,23.14453125,0.8203125,3.937981513908622
10.234375,23.14453125,0.4296875,3.937981513908362
6.328125,20.21484375,5.8203125,3.937981513908751
0.234375,20.21484375,5.8203125,3.9379815139085714
6.328125,10.64453125,5.8203125,3.9379815139083676
6.328125,20.21484375,5.4296875,3.9379815139089973
6.328125,10.64453125,5.4296875,3.937981513908667
0.234375,20.21484375,5.4296875,3.9379815139087166
0.234375,10.64453125,5.8203125,3.937981513908428
0.234375,10.64453125,5.4296875,3.9379815139086807
8.828125,10.83984375,9.5703125,3.93798151390878
2.734375,10.83984375,9.5703125,3.9379815139086554
8.828125,7.51953125,9.5703125,3.4597881910078327
8.828125,10.83984375,9.1796875,3.9379815139086505
8.828125,7.51953125,9.1796875,3.4597881910076524
2.734375,10.83984375,9.1796875,3.937981513908704
2.734375,7.51953125,9.5703125,3.459788191007628
2.734375,7.51953125,9.1796875,3.4597881910077986
18.828125,23.33984375,4.5703125,3.9379815139087073
12.734375,23.33984375,4.5703125,3.937981513908579
18.828125,20.01953125,4.5703125,3.9379815139086327
18.828125,23.33984375,4.1796875,3.9379815139083383
18.828125,20.01953125,4.1796875,3.9379815139086203
12.734375,23.33984375,4.1796875,3.9379815139085372
12.734375,20.01953125,4.5703125,3.9379815139086234
12.734375,20.01953125,4.1796875,3.93798151390868
13.828125,4.58984375,7.0703125,3.0235927197493164
7.734375,4.58984375,7.0703125,3.0235927197493324
13.828125,13.76953125,7.0703125,3.9379815139087224
13.828125,4.58984375,1.6796875,3.0235927197493906
13.828125,13.76953125,1.6796875,3.93798151390868
7.734375,4.58984375,1.6796875,3.0235927197494563
7.734375,13.76953125,7.0703125,3.937981513908763
7.734375,13.76953125,1.6796875,3.9379815139086234
3.828125,17.08984375,2.0703125,3.9379815139086505
17.734375,17.08984375,2.0703125,3.9379815139089045
3.828125,1.26953125,2.0703125,3.185729740532739
3.828125,17.08984375,6.6796875,3.937981513908677
3.828125,1.26953125,6.6796875,3.18572974053274
17.734375,17.08984375,6.6796875,3.937981513908641
17.734375,1.26953125,2.0703125,3.1857297405328544
17.734375,1.26953125,6.6796875,3.185729740532827
2.578125,9.27734375,6.4453125,3.7946096195791847
13.984375,9.27734375,6.4453125,3.7946096195791967
2.578125,18.45703125,6.4453125,3.9379815139085985
2.578125,9.27734375,6.0546875,3.794609619579216
2.578125,18.45703125,6.0546875,3.937981513908913
13.984375,9.27734375,6.0546875,3.794609619579243
13.984375,18.45703125,6.4453125,3.9379815139086007
13.984375,18.45703125,6.0546875,3.937981513908622
12.578125,21.77734375,1.4453125,3.9379815139086656
3.984375,21.77734375,1.4453125,3.9379815139086873
12.578125,5.95703125,1.4453125,3.1621691433884287
12.578125,21.77734375,1.0546875,3.9379815139087677
12.578125,5.95703125,1.0546875,3.162169143388887
3.984375,21.77734375,1.0546875,3.937981513908913
3.984375,5.95703125,1.4453125,3.1621691433887253
3.984375,5.95703125,1.0546875,3.162169143388693
17.578125,3.02734375,8.9453125,3.3064480382294934
18.984375,3.02734375,8.9453125,3.306448038229557
17.578125,12.20703125,8.9453125,3.937981513908713
17.578125,3.02734375,3.5546875,3.3064480382294326
17.578125,12.20703125,3.5546875,3.937981513908761
18.984375,3.02734375,3.5546875,3.3064480382295782
18.984375,12.20703125,8.9453125,3.9379815139086687
18.984375,12.20703125,3.5546875,3.937981513908776
7.578125,15.52734375,3.9453125,3.9379815139087846
8.984375,15.52734375,3.9453125,3.93798151390885
7.578125,24.70703125,3.9453125,3.937981513908812
7.578125,15.52734375,8.5546875,3.9379815139085617
7.578125,24.70703125,8.5546875,3.9379815139086443
8.984375,15.52734375,8.5546875,3.937981513908377
8.984375,24.70703125,3.9453125,3.937981513908713
8.984375,24.70703125,8.5546875,3.9379815139085155
5.078125,6.15234375,0.1953125,3.199371524341116
6.484375,6.15234375,0.1953125,3.199371524341048
5.078125,21.58203125,0.1953125,3.9379815139061813
5.078125,6.15234375,7.3046875,3.199371524342418
5.078125,21.58203125,7.3046875,3.9379815139086536
6.484375,6.15234375,7.3046875,3.199371524341127
6.484375,21.58203125,0.1953125,3.9379815139087073
6.484375,21.58203125,7.3046875,3.937981513908715
15.078125,18.65234375,5.1953125,3.937981513908542
16.484375,18.65234375,5.1953125,3.937981513908875
15.078125,9.08203125,5.1953125,3.7574072386268313
15.078125,18.65234375,2.3046875,3.937981513908678
15.078125,9.08203125,2.3046875,3.7574072386269517
16.484375,18.65234375,2.3046875,3.937981513908648
16.484375,9.08203125,5.1953125,3.757407238627607
16.484375,9.08203125,2.3046875,3.7574072386266693
10.078125,12.40234375,2.6953125,3.9379815139088397
1.484375,12.40234375,2.6953125,3.937981513908735
10.078125,2.83203125,2.6953125,3.3349623415328695
10.078125,12.40234375,4.8046875,3.937981513908901
10.078125,2.83203125,4.8046875,3.33496234153289
1.484375,12.40234375,4.8046875,3.9379815139087175
1.484375,2.83203125,2.6953125,3.334962341532877
1.484375,2.83203125,4.8046875,3.3349623415337306
0.078125,24.90234375,7.6953125,3.9379815139087198
11.484375,24.90234375,7.6953125,3.9379815139086203
0.078125,15.33203125,7.6953125,3.9379815139086882
0.078125,24.90234375,9.8046875,3.9379815139085412
0.078125,15.33203125,9.8046875,3.937981513908714
11.484375,24.90234375,9.8046875,3.937981513908709
11.484375,15.33203125,7.6953125,3.937981513908557
11.484375,15.33203125,9.8046875,3.93798151390861
